id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
8550351,Gorgeous 4BR House | 8PX | 2 Garage | 96 WalkScore,37035704,Domi & Diego,,"West End, Foggy Bottom, GWU",38.90233,-77.05342,Entire home/apt,,3,193,2024-06-07,1.91,1,103,30,Hosted License: 5007262201000270
8608311,Capitol Hill Private Apartment,7442764,Alex,,"Union Station, Stanton Park, Kingman Park",38.89827,-76.98612,Entire home/apt,140,2,266,2024-06-02,2.72,1,65,19,Hosted License: 5007242201000718
8616083,Charming  Private Room & Private bath so Clean!!,45325566,Elsy,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93473,-77.02848,Private room,200,31,38,2018-08-19,0.38,3,112,0,Hosted License: 5007242201001904
8645356,Georgetown Condo. Prime Location (Unit 2),41047431,Lisa,,"Georgetown, Burleith/Hillandale",38.90631,-77.05607,Entire home/apt,135,31,195,2023-06-26,1.85,7,171,1,Exempt
8645554,Georgetown Condo. Prime Location (Unit 3),41047431,Lisa,,"Georgetown, Burleith/Hillandale",38.90522,-77.05823,Entire home/apt,135,31,231,2024-06-18,2.27,7,81,3,Exempt
8645700,Georgetown Condo. Prime Location (Unit 4),41047431,Lisa,,"Georgetown, Burleith/Hillandale",38.90488,-77.05791,Entire home/apt,135,31,245,2023-10-06,2.34,7,305,8,Exempt
8646332,Dupont Circle Condo. Prime Location (Unit 4),41047431,Lisa,,"Dupont Circle, Connecticut Avenue/K Street",38.90869,-77.04576,Entire home/apt,149,3,135,2024-05-19,1.60,7,229,36,Exempt
8646530,Dupont Circle Condo. Prime Location (Unit 3),41047431,Lisa,,"Dupont Circle, Connecticut Avenue/K Street",38.90905,-77.04734,Entire home/apt,149,3,227,2024-06-13,2.30,7,250,49,Exempt
8710450,Sprawling 3-Story Row House Bathed in Swathes of Sunlight,17098850,B. Ryan,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92898,-77.03817,Entire home/apt,315,5,66,2023-06-26,0.73,1,11,1,Unhosted License: 5007262201000151
8737926,"All are welcomed, but the decor has a left lean.",38683977,Shaun,,"River Terrace, Benning, Greenway, Dupont Park",38.89414,-76.96076,Private room,49,31,368,2020-08-29,3.48,3,171,0,
8741535,Cozy 1BR Suite close to Rock Creek,45858892,Karen,,"Colonial Village, Shepherd Park, North Portal Estates",38.99066,-77.04364,Private room,80,2,62,2024-05-27,0.69,1,346,7,Hosted License: 5007242201000727
8796084,QUIET CITY RETREAT ★ PARKING | YARD,27323824,Karl,,"Brookland, Brentwood, Langdon",38.92887,-76.97197,Entire home/apt,90,2,163,2024-06-01,1.75,3,76,10,Exempt
8846542,Cozy Capitol Hill Townhome - Paris Bdrm,46326018,Pamela,,"Union Station, Stanton Park, Kingman Park",38.89478,-76.98442,Private room,108,2,103,2024-03-13,1.02,3,301,9,Hosted License: 5007242201002441
8902602,Cozy apartment near Cleveland Park Metro & shops,42722156,Judy,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.93493,-77.05976,Entire home/apt,,2,115,2024-04-11,1.09,1,0,3,Hosted License: 5007242201000668
8933705,Lovely 3BR 2BA 2 level condo in great Georgetown location,17633,Charlotte,,"Georgetown, Burleith/Hillandale",38.90681,-77.06623,Entire home/apt,192,31,61,2021-08-05,0.58,28,321,0,
8964989,Explorers Paradise~Walk to Capitol!,46630199,Home Sweet City,,"Union Station, Stanton Park, Kingman Park",38.8926,-77.0013,Entire home/apt,233,3,280,2024-06-11,2.73,81,136,38,Hosted License: 5007242201000959
8965848,Luxury Flat ~ Walk To Capitol!,46630199,Home Sweet City,,"Union Station, Stanton Park, Kingman Park",38.89261,-77.00127,Entire home/apt,218,3,289,2024-06-16,2.80,81,112,42,Hosted License: 5007242201000959
8967165,Rock Creek Park Residence~ Parking!,46630199,Home Sweet City,,"Hawthorne, Barnaby Woods, Chevy Chase",38.96866,-77.05639,Entire home/apt,102,3,194,2024-06-14,1.86,81,55,28,Hosted License: 5007242100000016
8973686,"Modern, Bright Studio Near 295",3004684,Kesha,,"Congress Heights, Bellevue, Washington Highlands",38.84718,-77.00452,Entire home/apt,,31,1,2015-11-01,0.01,1,22,0,
9028780,Great Apt in Shaw/U Street Corridor - Near Metro,190082,Sara Savi,,"Shaw, Logan Circle",38.91327,-77.0247,Entire home/apt,120,3,121,2023-12-08,1.18,1,248,8,Hosted License: 5007262201000626
9094563,Comfortable 1 br Apartment in Capitol Hill East,47417669,Lisa And John,,"Capitol Hill, Lincoln Park",38.88422671464264,-76.98167178176513,Entire home/apt,165,1,262,2024-06-04,2.83,1,130,53,Hosted License: 5007242201002270
9113304,Capitol Hill-SLP 6-Parking-Walk 2 BLK Metro/Cafes,2583808,Desiree,,"Capitol Hill, Lincoln Park",38.88097,-76.98915,Entire home/apt,295,31,92,2021-07-19,0.88,3,286,0,
9156290,SPECIAL PRICES Chic English Basement,5882214,Cristina And Orestes,,"Capitol Hill, Lincoln Park",38.89105,-76.99441,Entire home/apt,216,1,650,2024-06-19,6.37,1,123,89,Hosted License: 5007242201000028
9168908,"So Close, Yet So Far Away . . .",9011212,David,,"Union Station, Stanton Park, Kingman Park",38.89968,-76.99963,Entire home/apt,486,4,180,2024-06-04,1.88,3,304,32,Hosted License: 5007242201001752<br />Unhosted License: 5007242201001753
9171118,"Bright, Luxurious, Apartment in the Heart of DC",7259037,Maricel,,"Dupont Circle, Connecticut Avenue/K Street",38.9119,-77.03532,Entire home/apt,339,2,284,2024-06-13,2.96,1,222,31,Hosted License: 5007242201001232<br />Unhosted License: 5007262201001233
9177409,Walk to H Street From an Upscale Apartment,9068009,Melissa,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.904,-76.99123,Entire home/apt,139,2,307,2024-06-17,3.27,1,0,42,Hosted License: 5007242201000205<br />Unhosted License: 5007262201000206
9199346,Furnished Room #3 near DC Convention center,8043437,Rocky,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90476,-77.02751,Private room,55,31,97,2024-04-30,0.93,6,294,1,
9329121,Charming Cap Hill 2BR - 3 blocks to Cap Vet Owned,10292686,Capitol Hill Stay,,"Union Station, Stanton Park, Kingman Park",38.89342,-77.00082,Entire home/apt,295,31,70,2023-08-06,0.68,19,299,1,
9363284,Stay in Prime Dupont Circle Location!,46630199,Home Sweet City,,"Dupont Circle, Connecticut Avenue/K Street",38.91279,-77.04598,Entire home/apt,258,3,214,2024-04-29,2.06,81,142,30,Hosted License: 5007242201000800
9371337,No Contact Rowhouse Studio w/ Private Entrance,19684173,Teodora,,"Brightwood Park, Crestwood, Petworth",38.94756,-77.02518,Entire home/apt,79,1,89,2024-06-14,0.86,2,273,10,Hosted License: 5007242201000583
9410545,B&B Charm - Room 203 | Walk to Dupont Circle Metro,138459,Lucia,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91766,-77.04598,Private room,,1,2,2022-11-05,0.02,10,0,0,Exempt
9473056,English basement apartment,13716353,Genevieve,,"Capitol Hill, Lincoln Park",38.89165,-76.99154,Entire home/apt,,31,22,2024-05-24,0.22,1,262,2,
9486921,Private entrance basement apartment,49170773,Shana,,"North Michigan Park, Michigan Park, University Heights",38.94146,-76.98618,Entire home/apt,88,1,183,2024-06-12,1.77,1,10,21,Hosted License: 5007242201000677
9489305,2 BR unit Georgetown MedStar hospital great price,2851775,Tanya,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.910903,-77.085703,Entire home/apt,230,3,24,2024-05-19,0.23,1,356,2,Hosted License: 5007242201001257
9644823,Lovely Studio 5 min drive to Sites/MGM+Metro+Pkg,5096803,Akosua,,"Congress Heights, Bellevue, Washington Highlands",38.83988,-76.99506,Entire home/apt,114,31,150,2023-07-02,1.47,1,350,1,
9660463,New Private Beauty in Cap Hill - 1 blk to Subway,33640455,Derrick,,"Capitol Hill, Lincoln Park",38.8802957,-76.98807889999999,Entire home/apt,127,1,69,2024-06-16,5.32,1,67,60,Hosted License: 5007242201002816
9704912,Elegantly Designed Antique-Filled Row House with Deck,36275317,Trina,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91602,-77.00311,Entire home/apt,150,14,24,2024-04-29,0.25,1,254,4,Unhosted License: 5007262201000424
9854986,Tiny Cottage in DC,22239362,Linden,,"Union Station, Stanton Park, Kingman Park",38.89519,-76.98655,Entire home/apt,95,2,523,2024-05-31,5.04,2,306,42,Hosted License: 5007242201000595
9907100,"Stylish, cozy garden apt in Petworth",3197708,Shauna & Stephen,,"Brightwood Park, Crestwood, Petworth",38.94156,-77.03125,Entire home/apt,103,4,60,2022-02-22,0.63,1,56,0,Hosted License: 5007242201002483
9920493,Adams Morgan condo near Zoo parking options,14692970,P,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92446,-77.04199,Entire home/apt,119,30,32,2024-05-31,0.32,6,320,7,Exempt
9954831,2 BR Fully Furnished Apartment at Penn Quarters -,16644446,Corporate,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90253,-77.02312,Entire home/apt,296,3,24,2024-05-06,0.24,24,128,7,Unhosted License: 5007242100000011
9973170,Suite in Georgetown East Village,27550391,Michael,,"Georgetown, Burleith/Hillandale",38.90915,-77.06228,Entire home/apt,159,2,311,2024-06-13,3.06,2,222,64,Hosted License: 5007242201000948
10021464,2 BR Apartment Walking Distance to National Museum,16644446,Corporate,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89721,-77.01883,Entire home/apt,402,3,18,2024-05-22,0.18,24,114,4,Unhosted License: 5007242100000013
10021714,2 Bedroom Apt. near Washington Monument,16644446,Corporate,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89767,-77.0257,Entire home/apt,402,3,69,2023-10-22,0.68,24,130,1,Unhosted License: 5007242100000018
10021958,Washington 2BR Apt. Near WHITE HOUSE,16644446,Corporate,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89691,-77.01687,Entire home/apt,405,3,10,2021-07-24,0.10,24,57,0,Unhosted License: 5007242100000015
10059402,2 BR Fully Furnished Apartment at Penn Quarters -,16644446,Corporate,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.8998,-77.02437,Entire home/apt,296,3,31,2024-04-21,0.30,24,111,10,Unhosted License: 5007242100000014
10059646,2 BR Fully Furnished Apartment at Penn Quarters -,16644446,Corporate,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89832,-77.02238,Entire home/apt,296,3,13,2024-02-27,0.13,24,110,3,Unhosted License: 5007242100000012
10082572,Cozy 2BR Basement Apt. with Private Entrance,46722229,Monet&Cris,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.9659,-77.00427,Entire home/apt,91,30,133,2024-05-18,1.29,1,313,3,Hosted License: 5007242201001833
10097934,Exceptional Designer Victorian / Near METRO Subway,25197983,Nya,,"Shaw, Logan Circle",38.91216,-77.02359,Entire home/apt,300,2,339,2024-06-08,3.30,1,83,38,Exempt
10104715,Private Basement Studio Apartment in DC Near Metro,51854674,Nigel,,"River Terrace, Benning, Greenway, Dupont Park",38.89019,-76.93841,Entire home/apt,111,1,35,2022-10-02,0.37,1,0,0,Hosted License: 5007242201000599
10311634,Adams Morgan (CLOSE TO EVERYTHING),53056625,Shelly,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9225,-77.0409,Entire home/apt,,3,71,2024-06-18,0.71,1,62,13,Hosted License: 5007242201001571
10384001,H St. Suite 2-BR / DC Streetcar / Union Station,44636030,David,,"Union Station, Stanton Park, Kingman Park",38.89321,-76.99934,Private room,223,3,198,2024-05-26,1.96,1,45,11,Hosted License: 5007242201001932
10403348,Travelers Trove' Sleeps 6 in Shaw,46630199,Home Sweet City,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91573,-77.02538,Entire home/apt,196,3,384,2024-06-02,3.74,81,129,46,Hosted License: 5007242201001335
10405545,Bright Sunny Capitol Hill Studio,53580080,Dunniela,,"Capitol Hill, Lincoln Park",38.8874605,-76.9992831,Hotel room,139,2,145,2024-05-31,1.44,13,238,61,Exempt
10429628,Sunny basement apartment on Capitol Hill,53719149,Sufie,,"Union Station, Stanton Park, Kingman Park",38.89519,-76.99882,Entire home/apt,,31,15,2023-10-11,0.17,1,293,2,
10436526,Beautiful Columbia Heights apartment!,53759813,Dotti,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92675,-77.02872,Entire home/apt,151,2,309,2024-06-16,3.06,1,252,21,Hosted License: 5007242201001846
10453467,Lovely room in historic row house,53857552,Kimberly,,"Brightwood Park, Crestwood, Petworth",38.94347,-77.03499,Private room,75,31,66,2019-05-27,0.64,1,365,0,
10526371,"Historic Home Next to Capitol, Walk to Everything",18393059,Aaron,,"Capitol Hill, Lincoln Park",38.88299,-77.00673,Entire home/apt,251,1,551,2024-06-02,5.53,3,313,58,Exempt
10542403,Cozy Home in Capitol Hill/H St.,54362762,Pia And Ben,,"Union Station, Stanton Park, Kingman Park",38.89909,-76.98726,Entire home/apt,140,4,290,2024-06-10,2.98,1,66,29,Hosted License: 5007242201001388
10543751,Newly renovated Capitol Hill studio #302,53580080,Dunniela,,"Capitol Hill, Lincoln Park",38.88759,-76.99931,Entire home/apt,145,31,56,2023-07-16,0.56,13,238,1,Exempt
10543985,Gorgeous 1 BD in Capitol Hill,53580080,Dunniela,,"Capitol Hill, Lincoln Park",38.8874721,-76.999219,Entire home/apt,192,31,94,2024-06-06,0.93,13,262,35,Exempt
10544363,Newly renovated 1 BD near Capitol,53580080,Dunniela,,"Capitol Hill, Lincoln Park",38.88745,-76.99925,Entire home/apt,512,2,75,2023-07-05,0.74,13,21,1,Exempt
10551108,In the heart of Capitol Hill,46282344,Michael,,"Capitol Hill, Lincoln Park",38.88231,-76.99749,Entire home/apt,,2,142,2024-05-16,1.41,1,0,12,Hosted License: 5007242201001040
10617103,"National Mall, Monuments & Museums",5326343,Michael,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.88255,-77.02036,Entire home/apt,385,31,178,2023-07-15,1.76,1,273,1,
10626368,Close2Everything/Freeparking/HipNeighborhood,16794398,Jennifer,,"Capitol Hill, Lincoln Park",38.88335,-76.9851,Entire home/apt,119,2,467,2024-06-05,4.60,1,74,60,Hosted License: 5007242201000574
10659762,Private Eco Apartment,10663585,Eduardo & Karen,,"Hawthorne, Barnaby Woods, Chevy Chase",38.9618,-77.07617,Entire home/apt,85,31,121,2023-06-20,1.30,2,98,0,
10685388,"Sunny private bedroom in Washington, DC",4746,Holly,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91216,-77.00809,Private room,60,1,162,2024-05-23,1.60,1,169,27,Hosted License: 5007242201000821
10694497,Swank Uptown Apartment,55252534,Christopher,,"Brightwood Park, Crestwood, Petworth",38.93834,-77.02664,Entire home/apt,155,2,133,2024-05-27,1.55,1,115,20,Hosted License: 5007242201000732
10860997,Capitol Hill Townhome - Venice Bdrm,46326018,Pamela,,"Union Station, Stanton Park, Kingman Park",38.89411,-76.98617,Private room,118,2,108,2024-06-15,1.13,3,305,10,Hosted License: 5007242201002441
10875641,Family Friendly Cleveland Park by the Metro & Zoo!,344019,Gabrielle,,"North Cleveland Park, Forest Hills, Van Ness",38.94221878051758,-77.05854797363281,Entire home/apt,250,2,86,2024-05-20,0.86,1,283,12,Hosted License: 5007242201002387
10978189,Modern + Spacious 2 Bed/2 Bath w/ Secure Parking!,24669071,Robert,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9171,-77.00989,Entire home/apt,243,4,238,2024-06-08,2.42,1,31,30,Hosted License: 5007242201000621
10999657,Elegant home near the Cathedral,53610057,Julie,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.93031,-77.07285,Entire home/apt,200,31,158,2023-08-23,1.62,1,119,2,
11036034,"Cleveland Park, Great View & Steps to Metro",57270424,Liliya,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.93628,-77.05768,Entire home/apt,,60,6,2019-11-15,0.06,1,111,0,
11087176,Studio in the heart of Adams Morgan,34403,Bill,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92219,-77.04127,Entire home/apt,,31,56,2023-07-31,0.55,2,322,1,
11126528,Entire Capitol Hill apartment in great location,57817556,Jim,,"Capitol Hill, Lincoln Park",38.88267,-76.99885,Entire home/apt,175,2,353,2024-06-14,3.49,1,11,30,Hosted License: 5007242201000064<br />Unhosted License: 5007262201000065
11144448,Modern 1BR/1BA in trendy Petworth,2491932,Joseph,,"Brightwood Park, Crestwood, Petworth",38.94283,-77.02255,Entire home/apt,100,3,217,2024-06-18,2.16,1,334,28,Hosted License: 5007242201001432
11168876,Ellington Place,58113599,Ethan,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92245,-77.04767,Entire home/apt,175,3,169,2024-06-09,1.69,1,299,14,Unhosted License: 5006500615000169
11176974,#3 Foggy Bottom/Georgetown Apartment,58166745,Mark,,"West End, Foggy Bottom, GWU",38.90455,-77.05514,Entire home/apt,185,1,528,2024-05-19,5.24,4,253,48,Exempt
11183754,Walk to the Capitol From a Modern Studio in a Historic Area,10532812,Manuel & John,,"Capitol Hill, Lincoln Park",38.88973,-76.99003,Entire home/apt,151,3,342,2024-06-14,3.39,1,101,44,Hosted License: 5007242201000369
11296745,Nice room right next to the petworth metro,315148,John,,"Brightwood Park, Crestwood, Petworth",38.93767,-77.02321,Private room,35,31,20,2024-01-15,0.29,34,301,4,
11357292,Privet 1br BSMT Apt with Free Parking-NW DC,50071999,Mitu,,"Takoma, Brightwood, Manor Park",38.96634,-77.02502,Entire home/apt,91,2,63,2024-06-08,0.68,1,308,12,Hosted License: 5007242201000202<br />Unhosted License: 5007262201000203
11362332,Cozy Charm in DC Hub,24327324,Sam,,"Howard University, Le Droit Park, Cardozo/Shaw",38.9154256,-77.0278993,Entire home/apt,195,2,41,2024-06-13,6.44,1,108,41,Hosted License: 5007242201003169
11371592,Stunning Supreme Court View 1 block to Capitol,10292686,Capitol Hill Stay,,"Capitol Hill, Lincoln Park",38.89033,-77.00325,Entire home/apt,165,31,55,2022-05-08,0.55,19,294,0,
11413078,Historic Anacostia Home,7408338,Tyffanni,,Historic Anacostia,38.864729487165555,-76.98973402472198,Entire home/apt,167,3,7,2024-06-12,0.09,1,170,2,Hosted License: 5007242201003506
11413391,Capitol Hill Suite 2 min H St King Bed,17051760,Theron,,"Union Station, Stanton Park, Kingman Park",38.89837,-76.9958,Entire home/apt,70,31,120,2024-02-22,1.27,1,143,4,
11455321,Beautiful Capitol Hill -Sonoma Room,46326018,Pamela,,"Union Station, Stanton Park, Kingman Park",38.8942,-76.98603,Private room,138,2,48,2024-06-15,0.51,3,315,10,Hosted License: 5007242201002441
11528631,Private Basement in H St/Free Parking,20527599,Gary,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90332,-76.98278,Entire home/apt,,31,516,2023-09-09,5.11,3,0,5,Hosted License: 5007242201001680
11529762,Comfy Room in H St/Easy to Downtown/Free parking,20527599,Gary,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90233,-76.98163,Private room,69,30,608,2024-04-21,6.03,3,102,62,Hosted License: 5007242201001680
11530845,Cozy Room in H St/ Easy to Downtown/Free Parking,20527599,Gary,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.9022,-76.98378,Private room,,1,602,2024-04-19,5.97,3,0,74,Hosted License: 5007242201001680
11543343,Capitol Hill 2-BR in Historic Townhome,60902756,Katie,,"Capitol Hill, Lincoln Park",38.8845,-77.00185,Entire home/apt,263,2,259,2024-06-13,2.58,1,35,41,Hosted License: 5007242201002749
11553508,Stunning new 1BR in Capitol Hill,53580080,Dunniela,,"Capitol Hill, Lincoln Park",38.88759,-76.99931,Entire home/apt,291,31,25,2022-05-15,0.25,13,170,0,
11553692,Modern one bedroom apartment,30602831,Kelly,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91854,-77.01168,Entire home/apt,97,3,132,2024-06-05,1.32,1,53,26,Hosted License: 5007242201001375
11555687,Beautiful Apt in NW D.C. Near 2 Metro's,60195881,James,,"Friendship Heights, American University Park, Tenleytown",38.95238,-77.07245,Entire home/apt,95,2,221,2024-06-16,2.62,1,297,40,Hosted License: 5007242201000287
11599968,Gorgeous Apartment with Parking near the 9:30 Club,34195632,Gordon,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92322,-77.02655,Entire home/apt,95,31,302,2022-03-20,3.26,1,323,0,
11637325,Classic Colonial 3BR Home in the Heart of Petworth,61680461,Diane,,"Brightwood Park, Crestwood, Petworth",38.94478,-77.02662,Entire home/apt,220,3,153,2024-05-19,1.68,1,168,18,Hosted License: 5007242201001788
11639515,"Garden Underground - private entrance, parking",1998736,Hillary,,"Capitol View, Marshall Heights, Benning Heights",38.8845,-76.94345,Entire home/apt,87,1,593,2024-06-09,5.98,2,76,143,Hosted License: 5007242201000078
11689750,"Clean,Cozy, and Affordable-1",32782305,Stacy,,"Capitol View, Marshall Heights, Benning Heights",38.8845,-76.92681,Private room,52,14,70,2024-03-01,0.71,2,311,2,Hosted License: 5007242201000706
11714338,Prime Loc. Quiet 1 bdrm ensuite.,5356790,Kathleen,,"Capitol Hill, Lincoln Park",38.88981,-77.0011,Private room,110,2,115,2024-06-15,1.17,3,327,37,Hosted License: 5007242201001663
11720627,Charming  Single Family House,61861443,Sam,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87051,-76.97517,Entire home/apt,122,2,381,2024-06-20,3.79,1,215,39,Exempt
11721962,Two Story Carriage House & balcony!,15365907,Elmar And Michelle,,"Shaw, Logan Circle",38.91186,-77.01956,Entire home/apt,139,3,322,2024-06-15,3.20,4,209,35,Hosted License: 5007242201000237
11759609,Hill Home 1.5 Blocks from Metro,52087226,Jacqueline,,"Capitol Hill, Lincoln Park",38.8896,-76.98117,Entire home/apt,250,31,45,2023-08-20,0.46,1,91,4,Hosted License: 5007262201001769
11767916,Cosy Georgetown rowhouse w/ parking,62638082,Jim,,"Georgetown, Burleith/Hillandale",38.90355,-77.06336,Entire home/apt,,31,151,2024-06-01,1.51,1,0,3,
11809415,Prime Loc. Quiet 1 bdrm priv bath,5356790,Kathleen,,"Capitol Hill, Lincoln Park",38.88856,-77.00089,Private room,100,2,157,2024-06-14,1.60,3,89,45,Hosted License: 5007242201001663
11838693,Lovely private apt. in quiet neighborhood,63078920,Katherine,,"Takoma, Brightwood, Manor Park",38.96748,-77.03124,Entire home/apt,104,1,472,2024-06-01,4.77,2,6,53,Hosted License: 5007242201000729<br />Unhosted License: 5007262201000730
11848786,"U Street Dupont, Adams Morgan 3",5487930,Mark,,"Dupont Circle, Connecticut Avenue/K Street",38.91722,-77.04001,Private room,112,28,14,2021-10-23,0.14,15,344,0,Hosted License: 5007242100000005<br />Unhosted License: 5007262101000101
11865642,Heart of the City: NoMa/Capitol Hill,63247182,Ted,,"Union Station, Stanton Park, Kingman Park",38.90561,-76.99999,Entire home/apt,250,3,287,2024-06-12,3.62,1,12,70,Hosted License: 5007242201000820
11866275,#1 Foggy Bottom/Georgetown Apartment,58166745,Mark,,"West End, Foggy Bottom, GWU",38.90332,-77.05329,Entire home/apt,165,1,390,2024-05-27,3.88,4,288,67,Exempt
11868093,#2 Foggy Bottom/Georgetown Apartment,58166745,Mark,,"West End, Foggy Bottom, GWU",38.90292,-77.05319,Entire home/apt,196,1,399,2024-06-05,3.97,4,329,36,Exempt
